acousticness,danceability,energy,id,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
0.0277,0.382,0.622,0gdHKN1Hc11qFEjdFX3t2A,0.0,0.328,-6.626,0.0528,137.85,0.113,pop
0.0859,0.777,0.831,4J2hn4gshMl8zksc00l7A5,0.413,0.0642,-4.312,0.0671,125.003,0.572,pop
0.0408,0.674,0.704,7aOweCVDipamyC90iDneIs,0.0,0.106,-5.055,0.045,123.105,0.635,pop
0.000533,0.521,0.906,3W5gTVn5p34nqCK8IPfL3d,0.000302,0.0359,-3.401,0.0426,106.025,0.398,pop
0.000533,0.521,0.906,3W5gTVn5p34nqCK8IPfL3d,0.000302,0.0359,-3.401,0.0426,106.025,0.398,pop
0.000934,0.503,0.616,2KYqf6UDq2TDthg6NYQxEm,0.782,0.117,-11.854,0.0372,172.004,0.314,pop
0.113,0.935,0.174,2OYwHgUqC1ahon72hdHhQa,0.441,0.193,-15.778,0.129,115.002,0.185,pop
0.0206,0.401,0.954,0ysVJI8bgNfKzSwlmCVvZS,0.0,0.338,-1.852,0.31,124.704,0.652,pop
0.0206,0.401,0.954,0ysVJI8bgNfKzSwlmCVvZS,0.0,0.338,-1.852,0.31,124.704,0.652,pop
0.00067,0.603,0.848,34Jc9iZSwuXbKGHTMLihGy,8.05e-05,0.0502,-8.146,0.262,186.978,0.781,pop
0.000267,0.716,0.945,6l1icZVpkEdDKEMVOwYy5a,0.9,0.286,-4.568,0.237,169.984,0.118,pop
0.000267,0.716,0.945,6l1icZVpkEdDKEMVOwYy5a,0.9,0.286,-4.568,0.237,169.984,0.118,pop
0.02,0.714,0.515,718huEoKHGfqkuRKEXOdpl,0.000807,0.118,-12.128,0.041,121.939,0.325,pop
0.771,0.0948,0.281,0jDF1KXkRIUNGkMBC7kTRW,0.938,0.265,-9.312,0.0373,88.232,0.111,pop
0.771,0.0948,0.281,0jDF1KXkRIUNGkMBC7kTRW,0.938,0.265,-9.312,0.0373,88.232,0.111,pop
0.771,0.0948,0.281,0jDF1KXkRIUNGkMBC7kTRW,0.938,0.265,-9.312,0.0373,88.232,0.111,rock
0.000202,0.317,0.975,2LwBA7pbvHV7ItfKN3BSRt,0.0223,0.22,-4.366,0.0715,97.698,0.281,pop
0.00039,0.358,0.994,6FEAqYeJcPRiEgVPSXALRw,0.0103,0.0857,-1.23,0.28,89.981,0.23,pop
0.00039,0.358,0.994,6FEAqYeJcPRiEgVPSXALRw,0.0103,0.0857,-1.23,0.28,89.981,0.23,rock
0.0807,0.616,0.919,33NthkQcVmVFYphSMAjkEM,0.0,0.103,-8.094,0.106,87.454,0.582,pop
0.158,0.523,0.631,5PmjazEZBB5LFHSeSJP2qt,1.97e-06,0.317,-9.654,0.243,94.693,0.51,pop
0.013,0.513,0.65,7vRX2Hr6iE3OAop1tA0k1B,0.00839,0.126,-5.093,0.0367,79.994,0.367,pop
0.661,0.754,0.534,5sXV0Loe7FRRIKiqQJalcn,0.924,0.0714,-11.2,0.0647,92.006,0.672,pop
0.756,0.63,0.567,1a80ZQHNK2S5zdqNhBs0BZ,1.28e-06,0.143,-9.357,0.297,139.92,0.44,pop
0.0319,0.693,0.405,2Ub0BoJXb1LTWCD31VkwnS,0.0145,0.129,-12.556,0.0922,155.011,0.301,pop
0.0254,0.778,0.666,5JvX2U628LALsp60zFwOO7,0.279,0.167,-13.663,0.0684,120.03,0.14,pop
0.00778,0.841,0.407,1dCE2zRx15WIyrJgMTk4oX,0.117,0.104,-9.313,0.0674,110.388,0.633,pop
0.804,0.489,0.294,3VAfJobyBPt4DR41iTjGAm,0.0,0.306,-13.186,0.0699,109.908,0.649,pop
0.133,0.611,0.932,3yyrP3JkxcMxOcznBXxtB4,0.0,0.0735,-3.478,0.133,89.993,0.862,pop
0.059,0.765,0.834,2DpuflL90Q3KyAiTaZMFAb,0.00571,0.441,-6.916,0.188,88.04,0.689,pop
0.00316,0.596,0.943,7Hg86qYjrPFitk7VelXdy2,0.0208,0.174,-3.119,0.132,159.981,0.272,pop
0.131,0.526,0.868,5nqPNPvWnkwq1kChAl4Fov,0.0284,0.407,-6.645,0.176,188.466,0.618,pop
0.712,0.365,0.423,1d1TIIGjsjt94Ozq2tL7Ue,0.00183,0.13,-5.145,0.0293,84.612,0.118,pop
0.947,0.572,0.263,2eX6mGL3mHu7ZFbohxIu7o,0.000378,0.144,-15.501,0.0694,119.773,0.151,pop
2.21e-05,0.384,0.918,6Eisk8EOg0PQXrSFzHEQ0k,0.0,0.0922,-2.348,0.0633,73.641,0.443,pop
5.7e-06,0.344,0.955,7D2CLKM5zSyXaSK8AIxzsb,3.44e-05,0.0689,-3.042,0.0637,185.941,0.742,pop
3.36e-05,0.454,0.97,2tRHjeoHPz1Tqt4B9ZInBD,0.0153,0.089,-3.382,0.0502,92.993,0.349,pop
0.0113,0.752,0.982,3PxxcYcV7gs53B3nA3BsWm,0.889,0.529,-5.191,0.0683,130.976,0.201,pop
0.0113,0.752,0.982,3PxxcYcV7gs53B3nA3BsWm,0.889,0.529,-5.191,0.0683,130.976,0.201,rock
0.364,0.709,0.411,4SZA03cFMxtiYWwqail2dZ,2.31e-06,0.0795,-14.239,0.158,84.255,0.585,pop
0.0776,0.547,0.658,3b6crKqrluXVCB84l0gqlo,1.88e-05,0.0599,-10.931,0.0314,139.99,0.248,pop
0.0776,0.547,0.658,3b6crKqrluXVCB84l0gqlo,1.88e-05,0.0599,-10.931,0.0314,139.99,0.248,rock
0.0297,0.487,0.503,1w2WtxowgyFR6aKosFYSJH,1.07e-05,0.333,-10.935,0.0412,113.098,0.656,pop
0.00803,0.549,0.942,0favYCENzqcLHEl0LRS13A,0.317,0.457,-5.583,0.223,145.151,0.157,pop
1.82e-05,0.395,0.899,0gD7HpfoK2QUYlVxPEUPKL,0.87,0.74,-7.812,0.0922,125.053,0.189,pop
0.199,0.554,0.505,2yP5SNpc9CiUaWRCfcGPqL,0.139,0.442,-8.635,0.154,154.126,0.489,pop
0.199,0.554,0.505,2yP5SNpc9CiUaWRCfcGPqL,0.139,0.442,-8.635,0.154,154.126,0.489,rock
0.102,0.536,0.882,5ys1nZiXaiP2ANpXEJiABy,0.000184,0.197,-1.94,0.0335,92.037,0.555,pop
0.0813,0.562,0.922,0C8MhL6uz7pjtFbZvgbGnr,0.83,0.353,-9.44,0.0368,172.013,0.648,pop
0.0813,0.562,0.922,0C8MhL6uz7pjtFbZvgbGnr,0.83,0.353,-9.44,0.0368,172.013,0.648,rock
0.00799,0.252,0.908,6u7Zq1LMyi2XZuwFJKHsKL,0.0678,0.196,-6.668,0.461,84.639,0.314,pop
0.00728,0.627,0.405,12tWr0NjtwAdfl4TSQ2nMy,7.41e-05,0.0714,-14.682,0.0318,137.971,0.318,pop
0.0482,0.431,0.514,3mhhcD5tCjrEoskDzsTi8q,3.46e-06,0.287,-12.433,0.0788,84.067,0.0902,pop
0.0482,0.431,0.514,3mhhcD5tCjrEoskDzsTi8q,3.46e-06,0.287,-12.433,0.0788,84.067,0.0902,rock
0.0173,0.616,0.99,6JezuisC1Zkbd82rYc2rDr,6.07e-06,0.157,-2.634,0.0407,101.506,0.771,pop
0.598,0.831,0.24,6qsgd1ol3SMT7wu1biwSrd,0.0116,0.0916,-14.982,0.0569,138.028,0.328,pop
0.598,0.831,0.24,6qsgd1ol3SMT7wu1biwSrd,0.0116,0.0916,-14.982,0.0569,138.028,0.328,rock
0.598,0.831,0.24,6qsgd1ol3SMT7wu1biwSrd,0.0116,0.0916,-14.982,0.0569,138.028,0.328,rock
0.99,0.876,0.323,6RDgrbvd73U7XdFwYCZ8GQ,0.944,0.107,-17.624,0.0531,114.971,0.403,pop
0.945,0.145,0.267,1VxI4FMyb8zvKUydySdMsk,0.949,0.115,-15.262,0.0382,78.28,0.0301,pop
0.000572,0.812,0.879,4TaEDUmbRR4t69Z7RwoWmQ,0.848,0.166,-6.415,0.112,126.008,0.655,pop
0.000572,0.812,0.879,4TaEDUmbRR4t69Z7RwoWmQ,0.848,0.166,-6.415,0.112,126.008,0.655,rock
0.811,0.583,0.462,2M93in6C2aSNy6PHh984Ti,0.826,0.101,-9.108,0.052,174.081,0.574,pop
0.00102,0.523,0.614,3fITHBWo0ddTV42BoYi2rq,1.5e-06,0.117,-7.456,0.0302,125.044,0.365,pop
0.00102,0.523,0.614,3fITHBWo0ddTV42BoYi2rq,1.5e-06,0.117,-7.456,0.0302,125.044,0.365,rock
0.000818,0.705,0.87,6w8hjFrsLZMGcJDDCLSEFE,0.882,0.142,-6.755,0.0575,124.981,0.692,pop
0.000818,0.705,0.87,6w8hjFrsLZMGcJDDCLSEFE,0.882,0.142,-6.755,0.0575,124.981,0.692,rock
0.00651,0.69,0.784,0lIUKA2HBcjQBFsyseVc8J,0.573,0.125,-7.689,0.0363,129.991,0.249,pop
0.00148,0.859,0.426,0aAxoPAYoWxw6RiRLbXqpP,0.0,0.112,-10.416,0.456,139.995,0.306,pop
0.00148,0.859,0.426,0aAxoPAYoWxw6RiRLbXqpP,0.0,0.112,-10.416,0.456,139.995,0.306,rock
0.00781,0.662,0.336,11QWguaRhSoiXCBPWEcuQ6,0.518,0.107,-7.113,0.038,75.038,0.51,pop
0.0148,0.696,0.476,3rmAFqINiznk4rpMH9FZ27,0.0,0.0916,-8.816,0.055,76.566,0.288,pop
0.0148,0.696,0.476,3rmAFqINiznk4rpMH9FZ27,0.0,0.0916,-8.816,0.055,76.566,0.288,rock
0.133,0.496,0.828,03VO0TcXW5hJqMys5Mjyvy,4.26e-06,0.101,-6.341,0.321,145.02,0.376,pop
0.133,0.496,0.828,03VO0TcXW5hJqMys5Mjyvy,4.26e-06,0.101,-6.341,0.321,145.02,0.376,rock
0.00112,0.703,0.917,3HadPhNWqemz8ZKsNwT2Xb,0.847,0.0342,-6.763,0.0667,125.998,0.594,pop
0.0173,0.616,0.99,5YYAUt7M02Qy4W4VGVBjQT,6.07e-06,0.157,-2.634,0.0407,101.506,0.771,pop
0.000241,0.425,0.959,2c2w01LiYNHkQbkQTZW5lh,0.971,0.189,-6.292,0.0517,149.964,0.277,pop
0.00554,0.6,0.867,2at9tydc9NTCz9jmwfqNBX,0.88,0.261,-5.862,0.0931,174.97,0.257,pop
0.00146,0.378,0.973,2oTKqWUw77j48A5HwCUgtL,0.037,0.537,-4.385,0.307,165.058,0.117,pop
0.00204,0.437,0.75,3GJ7cAjbyc2P9cggCcb82e,0.508,0.235,-6.548,0.0309,75.974,0.163,pop
0.354,0.273,0.655,1Cra7GBeyWFTlX3u62pYer,0.907,0.124,-9.543,0.318,162.483,0.24,pop
0.0201,0.547,0.733,2cYVRWosBdEiwp1PSnLlgJ,0.0441,0.101,-6.248,0.0387,139.881,0.381,pop
8.55e-05,0.427,0.514,08y3gCM8IAnE9FmM6FSqV1,0.855,0.12,-9.032,0.0441,144.871,0.24,pop
0.0914,0.734,0.646,6jOa3rg4WkGpHOXif0F4ZD,0.0,0.0722,-7.911,0.135,95.959,0.314,pop
0.00012,0.42,0.994,0YotXss0BXZR3H8TWLnLnF,0.00173,0.0668,-0.827,0.138,95.004,0.213,pop
0.00012,0.42,0.994,0YotXss0BXZR3H8TWLnLnF,0.00173,0.0668,-0.827,0.138,95.004,0.213,rock
0.0018,0.841,0.871,5kIKJKKr8q18N8MtYaFPSf,0.732,0.165,-2.119,0.159,87.469,0.447,pop
0.272,0.682,0.31,1RhhqTsckBofeBKyXcC2vw,0.851,0.0603,-20.945,0.121,174.013,0.376,pop
0.272,0.682,0.31,1RhhqTsckBofeBKyXcC2vw,0.851,0.0603,-20.945,0.121,174.013,0.376,rock
0.0269,0.74,0.606,4vhXitLpSv7blli3e7QoQ4,0.0104,0.0811,-11.571,0.0508,124.0,0.593,pop
0.444,0.698,0.331,6JAIfr5tc1B0uRdPpsZZF1,0.777,0.106,-12.664,0.0374,136.178,0.397,pop
0.243,0.468,0.699,5G4my7bEkI3mtIa91TYI6i,0.227,0.133,-9.725,0.104,141.991,0.107,pop
0.791,0.575,0.451,3CbzhmSQN9435dmfLWlUdN,0.0,0.277,-11.249,0.319,86.043,0.783,pop
0.525,0.62,0.125,33oWs363pIU3IGUIPoZ0gS,0.955,0.111,-10.338,0.0948,156.921,0.349,pop
0.00949,0.517,0.552,6VSn2jBgm2XmKnZVxLws4T,0.687,0.116,-14.198,0.0341,145.98,0.0397,pop
0.015,0.518,0.856,2oUlKydwn0RU7cYExCdvW2,1.48e-05,0.241,-4.585,0.043,90.886,0.779,pop
0.396,0.557,0.742,77FKiYnTtu5PjJrQ3Xcp5x,0.889,0.114,-12.787,0.111,130.033,0.142,pop
0.0016,0.531,0.971,08W0HUPlhnbJGuyyq7q0Xq,0.00326,0.39,-5.109,0.0821,133.03,0.434,pop
0.00191,0.324,0.95,11agSBkx05MCn4XxRBHX9A,2.73e-06,0.331,-1.398,0.367,159.528,0.555,pop
0.00191,0.324,0.95,11agSBkx05MCn4XxRBHX9A,2.73e-06,0.331,-1.398,0.367,159.528,0.555,rock
0.7,0.822,0.375,4rjAzBWtA4nc54s5vDEQ3F,5.13e-06,0.0572,-11.025,0.0981,133.008,0.575,pop
0.7,0.822,0.375,4rjAzBWtA4nc54s5vDEQ3F,5.13e-06,0.0572,-11.025,0.0981,133.008,0.575,rock
0.00022,0.509,0.613,2ZSJyqXeVecO73hEaFuot4,0.00413,0.646,-5.317,0.0288,137.028,0.153,pop
0.4,0.473,0.6,5Pnz2tuhuB9SdtACLxnisk,0.942,0.623,-13.455,0.0516,79.992,0.531,pop
0.00171,0.744,0.897,0KHKQonv6GOfzbQyfFYMlY,0.835,0.0286,-6.308,0.0557,127.985,0.737,pop
0.00171,0.744,0.897,0KHKQonv6GOfzbQyfFYMlY,0.835,0.0286,-6.308,0.0557,127.985,0.737,rock
1.59e-05,0.39,0.966,0qFMxTKGwxU45ksxbag0sT,6.79e-05,0.155,-3.117,0.113,137.896,0.354,pop
0.0772,0.746,0.352,6yGM1rQhzcv4vIKFLRTjDg,0.916,0.113,-12.944,0.378,79.763,0.0391,pop
0.00906,0.756,0.507,1yUZfNoFAPmVN6Mkzl9ruw,0.631,0.706,-8.806,0.253,139.901,0.0785,pop
0.00019,0.609,0.847,6pr4KoQxmHoGWbG9GcOkGH,0.878,0.618,-8.573,0.0378,139.933,0.101,pop
0.00303,0.738,0.952,4wv0TwyvvzbeuRr6sa2cv1,0.875,0.0643,-5.355,0.0467,125.994,0.396,pop
0.0602,0.659,0.705,20S9cMmmPcixpxTV1E9ZdF,0.922,0.25,-13.249,0.0468,128.941,0.282,pop
0.154,0.573,0.995,2WD9c6TTgbZ3z2X9hSgt13,0.0,0.318,-2.361,0.377,133.553,0.287,pop
0.000471,0.575,0.643,0dsE2iq7iNGsS7PgzqzdeF,0.0,0.142,-7.14,0.0339,149.95,0.168,pop
0.536,0.651,0.496,1qHL5TbuhHBN5eSjMgE3LW,0.0,0.127,-8.369,0.0769,144.898,0.648,pop
0.0279,0.887,0.599,4J6OXOn5igoC7knjSCijMM,1.05e-05,0.0948,-7.815,0.282,132.052,0.34,pop
0.0279,0.887,0.599,4J6OXOn5igoC7knjSCijMM,1.05e-05,0.0948,-7.815,0.282,132.052,0.34,rock
0.00918,0.59,0.812,4iJWTnltLCQGsR2I0mjSOK,0.0,0.244,-5.633,0.12,130.94,0.545,pop
0.357,0.906,0.157,6rHAdm2XF6QputI76MmMLO,0.841,0.131,-16.389,0.0463,120.013,0.384,pop
0.16,0.642,0.69,54DMqIGkL2mrCZpzSB6ihD,0.749,0.0917,-11.274,0.0414,160.022,0.886,pop
0.16,0.642,0.69,54DMqIGkL2mrCZpzSB6ihD,0.749,0.0917,-11.274,0.0414,160.022,0.886,rock
0.00323,0.715,0.842,1jOGvLEpXORXAdFTVL6jkF,0.0261,0.0652,-5.666,0.0312,120.172,0.763,pop
0.000679,0.467,0.956,1jXhd8fj7NF6U9nZsJ9YH4,0.964,0.67,-7.133,0.0486,123.012,0.787,pop
0.000679,0.467,0.956,1jXhd8fj7NF6U9nZsJ9YH4,0.964,0.67,-7.133,0.0486,123.012,0.787,rock
0.00518,0.781,0.957,4vawtFUK8FSFBN8Dc2li9m,0.0118,0.31,-2.632,0.0919,100.066,0.643,pop
0.00518,0.781,0.957,4vawtFUK8FSFBN8Dc2li9m,0.0118,0.31,-2.632,0.0919,100.066,0.643,rock
0.00808,0.618,0.78,2Iw7anYute2IRwYxQZgNHT,0.807,0.248,-7.835,0.0386,120.996,0.434,pop
0.00808,0.618,0.78,2Iw7anYute2IRwYxQZgNHT,0.807,0.248,-7.835,0.0386,120.996,0.434,rock
0.069,0.866,0.232,5PGgEpUeUTgmYVrj1XG0TA,0.0,0.0735,-19.834,0.498,125.997,0.209,pop
0.974,0.23,0.0893,00oVRF8mNgEMoc9yCEt9GU,0.182,0.0771,-22.232,0.0371,88.618,0.0861,pop
0.974,0.23,0.0893,00oVRF8mNgEMoc9yCEt9GU,0.182,0.0771,-22.232,0.0371,88.618,0.0861,rock
0.00534,0.644,0.709,1vPzUJQ3NRxUf3ZFan3aJh,1.79e-05,0.0932,-4.997,0.0401,129.951,0.836,pop
0.051,0.506,0.657,2CKGbIrf5CKxxYD7y7YSdZ,0.000736,0.237,-6.296,0.287,69.094,0.361,pop
0.051,0.506,0.657,2CKGbIrf5CKxxYD7y7YSdZ,0.000736,0.237,-6.296,0.287,69.094,0.361,rock
0.000215,0.464,0.281,7zuXXWuo5Q4X7B4XieFv7T,0.83,0.117,-20.397,0.196,154.265,0.212,pop
0.000682,0.636,0.789,1Kkmz74cxdwc2mKchuad0m,0.793,0.109,-6.256,0.0803,145.034,0.41,pop
0.573,0.605,0.314,29advB5pm4utMQclQxRsdY,0.613,0.105,-14.927,0.0379,132.001,0.274,pop
0.992,0.209,0.158,3iMVkoHhmdD6cig93bCtaW,0.416,0.116,-23.91,0.087,210.223,0.0224,pop
0.00187,0.63,0.675,2Km5rrcBxndcCasLjH6LSu,2.83e-05,0.0848,-4.612,0.0294,106.018,0.669,pop
0.0121,0.683,0.629,2fUxCsXCjND7ydAGuEQZg7,0.695,0.14,-5.107,0.0683,100.077,0.262,pop
5.2e-05,0.801,0.767,4756IxKtPPj5ZdgXFdUQJs,0.759,0.079,-9.958,0.0427,123.02,0.0644,pop
5.2e-05,0.801,0.767,4756IxKtPPj5ZdgXFdUQJs,0.759,0.079,-9.958,0.0427,123.02,0.0644,rock
5.2e-05,0.801,0.767,4756IxKtPPj5ZdgXFdUQJs,0.759,0.079,-9.958,0.0427,123.02,0.0644,rock
0.984,0.587,0.225,7pBZFxPh6kSDIHabA1uIav,0.882,0.113,-16.116,0.0566,143.755,0.252,pop
0.828,0.406,0.32,4Z96PfTsGoP0qMocv4n7Vo,4.24e-06,0.12,-10.138,0.0571,108.621,0.307,pop
0.0023,0.602,0.481,2USuzYIPTIlWI1L4CjuY1Y,0.792,0.0952,-19.299,0.0372,124.002,0.674,pop
0.655,0.702,0.379,2tOlf7iztFrlQCritmGT4g,2.22e-06,0.119,-14.034,0.264,87.921,0.43,pop
0.279,0.719,0.254,0Zj6fcGV81pjgVVcftwCRh,0.0673,0.119,-10.501,0.124,179.707,0.46,pop
0.0557,0.522,0.542,6PS8eiO9xr36c8BwDVbVOy,0.653,0.1,-12.832,0.0672,90.828,0.149,pop
0.00201,0.541,0.98,53NAlV7MArWzeu4CzBCOuT,0.646,0.143,-5.879,0.0697,150.002,0.389,pop
0.00201,0.541,0.98,53NAlV7MArWzeu4CzBCOuT,0.646,0.143,-5.879,0.0697,150.002,0.389,rock
0.308,0.741,0.662,0xWv0AKp8RGaHR6GjYdY3I,0.0,0.35,-10.577,0.309,145.012,0.715,pop
0.308,0.741,0.662,0xWv0AKp8RGaHR6GjYdY3I,0.0,0.35,-10.577,0.309,145.012,0.715,rock
2.28e-05,0.538,0.822,28O2LuF36xpcjRJGDZyuVS,0.866,0.139,-11.157,0.0928,130.989,0.0647,pop
0.0249,0.56,0.772,6ZSiFTzktKKFqAT6fCiugn,0.703,0.221,-12.955,0.196,159.957,0.225,pop
0.000856,0.85,0.612,0N1AZzqrCmnnWgLrME71jS,0.355,0.0763,-5.334,0.064,124.0,0.153,pop
0.883,0.477,0.397,3yNGICNLvHpNEnvJD3Srzu,0.844,0.0802,-12.882,0.0451,90.065,0.562,pop
0.000747,0.745,0.655,5AZ6lNI9E6gapD6CjHlfQt,0.777,0.0665,-7.208,0.0524,126.001,0.288,pop
8.4e-05,0.288,0.992,6j6VI3HnNiCj32ooKwrds1,0.896,0.0733,-7.178,0.197,138.002,0.0444,pop
8.4e-05,0.288,0.992,6j6VI3HnNiCj32ooKwrds1,0.896,0.0733,-7.178,0.197,138.002,0.0444,pop
8.4e-05,0.288,0.992,6j6VI3HnNiCj32ooKwrds1,0.896,0.0733,-7.178,0.197,138.002,0.0444,rock
8.4e-05,0.288,0.992,6j6VI3HnNiCj32ooKwrds1,0.896,0.0733,-7.178,0.197,138.002,0.0444,rock
0.000118,0.717,0.848,41f8IlXMEUeikbQwK53x3F,0.724,0.337,-6.306,0.0451,144.015,0.0616,pop
0.0677,0.416,0.608,1ZeqNXubN4dVIpIqL7lgt4,0.000111,0.131,-9.911,0.096,79.071,0.24,pop
0.016,0.478,0.867,53gHjauVUPocgGJctyvJIK,0.934,0.117,-6.695,0.0407,118.965,0.494,pop
0.1,0.607,0.661,0QZbJc4vtG7kBw8v14KZVp,0.721,0.474,-8.0,0.122,124.025,0.325,pop
0.785,0.701,0.333,5tgUbKzI5UfdRkWtvgxLkY,4.8e-06,0.125,-10.907,0.0414,115.303,0.318,pop
0.785,0.701,0.333,5tgUbKzI5UfdRkWtvgxLkY,4.8e-06,0.125,-10.907,0.0414,115.303,0.318,rock
0.00287,0.55,0.903,1qwJlHMSYu4G7uZHNrjhr9,0.858,0.119,-8.151,0.0378,127.988,0.0694,pop
0.00287,0.55,0.903,1qwJlHMSYu4G7uZHNrjhr9,0.858,0.119,-8.151,0.0378,127.988,0.0694,rock
0.00146,0.378,0.973,4yxZqYZMRbltjOC26PdEVQ,0.037,0.537,-4.385,0.307,165.058,0.117,pop
0.00146,0.378,0.973,4yxZqYZMRbltjOC26PdEVQ,0.037,0.537,-4.385,0.307,165.058,0.117,pop
0.00146,0.378,0.973,4yxZqYZMRbltjOC26PdEVQ,0.037,0.537,-4.385,0.307,165.058,0.117,rock
0.0912,0.631,0.697,4kSg5MUqqrzyqJzk9T6x6w,0.0,0.106,-5.094,0.0355,106.993,0.451,pop
0.183,0.703,0.567,1Di9XS8JkcgeGGEkWYJdjs,0.853,0.104,-8.148,0.115,196.111,0.353,pop
0.183,0.703,0.567,1Di9XS8JkcgeGGEkWYJdjs,0.853,0.104,-8.148,0.115,196.111,0.353,pop
7.82e-05,0.475,0.959,7wTl4mOxZhoUaKjSpKRz5s,0.0,0.282,-2.16,0.0828,140.011,0.491,pop
0.0161,0.762,0.475,5B1VOl83GYbUfVQZAQNpEq,0.794,0.127,-11.415,0.065,117.977,0.885,pop
0.0439,0.482,0.945,4UxtIiOhVnWtJuUaWuQz1W,0.000611,0.226,-0.703,0.396,187.006,0.535,pop
0.000267,0.716,0.945,2flXSSw6K9nHIKhMDXVsiO,0.9,0.286,-4.568,0.237,169.984,0.118,pop
0.000267,0.716,0.945,2flXSSw6K9nHIKhMDXVsiO,0.9,0.286,-4.568,0.237,169.984,0.118,rock
0.00012,0.462,0.871,2caFpG7O9i9RYkVAbSgSv8,0.823,0.0422,-8.731,0.0631,165.008,0.207,pop
0.00012,0.462,0.871,2caFpG7O9i9RYkVAbSgSv8,0.823,0.0422,-8.731,0.0631,165.008,0.207,rock
0.00551,0.708,0.49,1kw9tA2oJ9wyjO0iYWVmZX,0.0,0.118,-9.032,0.166,140.029,0.427,pop
3.02e-05,0.566,0.812,08A9qXptbzhqATf3O2fA2k,0.872,0.212,-5.728,0.0826,169.996,0.27,pop
0.000275,0.518,0.815,5NadoVchXej7vs9pidm5wU,0.697,0.14,-9.0,0.0611,139.994,0.115,pop
0.433,0.76,0.438,7DsjAz5lWO1XE1gF6CJcaB,0.0,0.101,-9.098,0.0518,100.111,0.381,pop
0.00422,0.484,0.969,37QPH294yV0o6RpMdlPJMC,0.000244,0.128,-1.501,0.0464,104.985,0.717,pop
0.86,0.683,0.303,2vhoA9UwLCEwlKTe7HJG5f,0.935,0.126,-18.091,0.037,157.516,0.383,pop
0.000284,0.394,0.949,22KUrTATTaGmDi0yijGELA,0.744,0.634,-5.83,0.0723,170.016,0.247,pop
5.49e-05,0.299,0.959,2csI1JCA8eF0qp2dO0M3TS,1.59e-05,0.357,-5.537,0.309,118.09,0.213,pop
0.00026,0.641,0.747,354P23k8ep3rEbJSOb5dMN,0.000106,0.289,-6.55,0.0276,120.003,0.802,pop
0.00026,0.641,0.747,354P23k8ep3rEbJSOb5dMN,0.000106,0.289,-6.55,0.0276,120.003,0.802,rock
0.00026,0.641,0.747,354P23k8ep3rEbJSOb5dMN,0.000106,0.289,-6.55,0.0276,120.003,0.802,rock
0.00172,0.513,0.726,7Ktc3D9FZfq56tQU6XEm4m,0.0,0.385,-4.018,0.0439,156.887,0.514,pop
0.057,0.716,0.933,0OAYztDNChuvR9SiETPsBI,3.79e-05,0.238,-4.271,0.066,101.01,0.944,pop
0.00488,0.747,0.617,7tnkFKgk990T9rlPI7raLM,0.0154,0.124,-7.268,0.0647,127.993,0.962,pop
0.000394,0.541,0.968,5thTniPNBtm1vkjbv632I4,0.0,0.358,-4.31,0.109,117.509,0.463,pop
0.758,0.958,0.391,04T2ULQD6NfMvQTyEMMwOH,0.00088,0.0976,-9.974,0.372,118.981,0.566,pop
0.955,0.666,0.34,1aTkPVYu1b2oy3St2EmgDf,0.0,0.0976,-5.427,0.118,166.082,0.895,pop
0.00081,0.508,0.934,65psr0jOVsyAAICqNiQeNP,0.918,0.365,-5.108,0.605,175.032,0.157,pop
0.00081,0.508,0.934,65psr0jOVsyAAICqNiQeNP,0.918,0.365,-5.108,0.605,175.032,0.157,rock
0.00081,0.508,0.934,65psr0jOVsyAAICqNiQeNP,0.918,0.365,-5.108,0.605,175.032,0.157,rock
0.000216,0.557,0.971,4V4ao4uT2t6UfdmcZLuF0R,0.846,0.094,-8.228,0.0904,164.996,0.255,pop
0.000216,0.557,0.971,4V4ao4uT2t6UfdmcZLuF0R,0.846,0.094,-8.228,0.0904,164.996,0.255,rock
5.64e-06,0.418,0.963,246HfysrRJ4sQsKLFPNndS,0.845,0.258,-5.007,0.0576,165.001,0.289,pop
0.517,0.785,0.59,67DzRVSQh3gcxmLogluu4C,0.00035,0.852,-10.215,0.664,130.357,0.569,pop
0.0436,0.513,0.753,4q9nmtcLUUP9zRnMGV7tsZ,0.0,0.332,-3.177,0.0369,130.033,0.254,pop
0.896,0.634,0.645,0ORfekHG7SOEtMtmoT8PPu,0.925,0.658,-10.914,0.0372,105.625,0.836,pop
0.769,0.493,0.0984,2gGR0e5culZctEjhuOJDYC,0.968,0.111,-34.657,0.0631,155.194,0.159,pop
2.62e-05,0.424,0.978,3dwcP2AzDh8HTLdH86mWFI,0.83,0.248,-5.066,0.101,170.018,0.4,pop
0.000133,0.53,0.97,2XEZHg84QKkWZSTOYCWjyc,0.773,0.115,-5.356,0.0966,175.022,0.109,pop
0.472,0.906,0.514,1Y6N70JXXq0KUKrtfQZzFl,9.12e-05,0.0921,-6.325,0.311,97.968,0.613,pop
0.649,0.449,0.527,4mV0NJcsxHOpLV4I1YDOSf,0.432,0.107,-11.813,0.59,124.257,0.106,pop
5.15e-05,0.55,0.992,6I3mnRBts0XQZ81pnT4WLd,0.872,0.0704,-3.087,0.0762,169.962,0.192,pop
